beer_id,beer_name,name,use,time,amount,amount_is_weight,notes
special-pale-ale-2,[u'Special Pale Ale'],[],[],[],[],[],[]
jalape-o-saison-1,[u'Jalape\xf1o Saison'],"[u'Jalepenos, diced']",[u'Boil'],[u'10.0'],[u'1.0'],[u'false'],[]
barleywine-178,[u'Barleywine'],[],[],[],[],[],[]
belchin-blonde,[u'Belchin Blonde'],[],[],[],[],[],[]
american-black-hop-ale-2,[u'American Black Hop Ale #2'],[u'Table Sugar'],[u'Bottle'],[u'21.0'],[u'4.0'],[u'false'],[]
pumpkin-barleywine-1,[u'Pumpkin Barleywine'],[],[],[],[],[],[]
belgian-ipa-139,[u'Belgian IPA'],[u'Irish Moss'],[u'Boil'],[u'10.0'],[u'1.0'],[u'false'],[]
saisons-in-the-sun,[u'Saisons in the Sun'],[u'Lavender'],[u'Primary'],[u'15.0'],[u'1.0'],[u'false'],[]
aba-pe,[u'ABA_PE'],[u'Irish Moss'],[u'Boil'],[u'15.0'],[u'3.0'],[u'false'],[]
wry-smile-3,[u'Wry Smile'],[u'Whirlfloc Tablet'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
trademarked-hops-triple-a,[u'Trademarked Hops Triple A'],[u'Irish Moss'],[u'Mash'],[u'15.0'],[u'1.0'],[u'false'],[]
barney-kool-breeze,[u'Barney Kool Breeze'],[],[],[],[],[],[]
irish-monk-ale,[u'Irish Monk Ale'],[u'Irish Moss'],[u'Boil'],[u'15.0'],[u'3.0'],[u'false'],[]
california-peach-wheat,[u'California Peach Wheat'],[u'Peaches (Frozen)'],[u'Boil'],[u'15.0'],[u'2.0'],[u'false'],[]
holy-ginger-snap-5-gallons,[u'Holy Ginger Snap! (5 Gallons)'],[u'Irish Moss'],[u'Boil'],[u'10.0'],[u'0.25'],[u'false'],[]
cleveland-browns-ale,"[u""Cleveland Brown's Ale""]",[],[],[],[],[],[]
patricks-red-arse,"[u""Patrick's Red Arse""]",[u'Whirlfloc Tablet'],[u'Boil'],[u'5.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
english-oaked-ipa,[u'English Oaked IPA'],[u'Whirlfloc Tablet'],[u'Boil'],[u'5.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
chico-baltic-portor,[u'Chico Baltic Portor'],[],[],[],[],[],[]
naughty-strawberry-blonde,[u'Naughty Strawberry Blonde'],[u'Whirlfloc Tablet'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
winter-warmer-13-1,[u'Winter Warmer 13'],[u'Cardamom (Ground)'],[u'Boil'],[u'0.0'],[u'1.5'],[u'false'],[]
bad-amber,[u'Bad Amber'],[],[],[],[],[],[]
big-mattie,[u'Big Mattie'],[u'Irish Moss'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],[]
bluebeery-ale,[u'Bluebeery Ale'],[u'Blueberry Puree'],[u'Primary'],[u'3.0'],[u'2.5'],[u'false'],[]
har-y,[u'Har\xf8y'],[u'Irish Moss'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],[]
thanks-belgian,[u'Thanks belgian'],[u'Whirlfloc Tablet'],[u'Boil'],[u'5.0'],[u'0.5'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
honey-cascade-1,[u'Honey Cascade'],[],[],[],[],[],[]
kgbs-ubelweizen-1,"[u""KGB's Ubelweizen #1""]",[],[],[],[],[],[]
hansen-blend-ipa,[u'Hansen Blend IPA'],[u'Gypsum (Calcium Sulfate)'],[u'Boil'],[u'15.0'],[u'0.5'],[u'false'],[u'Reduces PH of water.']
snow-shovel-stout-v50,[u'Snow Shovel Stout V5.0'],[],[],[],[],[],[]
chili-pepper-beer,[u'Chili Pepper Beer'],[u'Whirlfloc Tablet'],[u'Boil'],[u'5.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
java-the-hop-clone,[u'Java the Hop Clone'],[u'Whole Coffee Beans'],[u'Secondary'],[u'5.0'],[u'1.0'],[u'false'],[]
dead-ringer-ipa-23,[u'Dead Ringer IPA'],[],[],[],[],[],[]
fords-prefect-bitter,"[u""Ford's Prefect Bitter""]",[u'Whirlfloc Tablet'],[u'Boil'],[u'10.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
radi-paulaner-clone,[u'Radi Paulaner clone'],[],[],[],[],[],[]
easy-does-it-b654b2,[u'Easy does it'],[],[],[],[],[],[]
zlokobni-belgian-s-ale,[u'Zlokobni Belgian S Ale'],[u'Whirlfloc Tablet'],[u'Boil'],[u'10.0'],[u'0.0705479238991608'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
london-porter-2-1,[u'London Porter 2'],[],[],[],[],[],[]
rye-me-3,[u'Rye Me?'],[u'Yeast Nutrient (Wyeast)'],[u'Mash'],[u'10.0'],[u'1.0'],[u'false'],"[u'A blend of vitamins, minerals, amino acids, nitrogen compounds, zinc, and other elements benefical for fermentation. Use 1/2 tsp. per five gallons, last 15 min of boil.']"
czech-pilsner-ded5b7,[u'Czech Pilsner'],[],[],[],[],[],[]
p-head-punch,[u'P-head Punch'],[u'Whirlfloc Tablet'],[u'Boil'],[u'10.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
recipe-created-2013-01-23-at-10-28-42-utc,[u'Recipe created 2013-01-23 at 10:28:42 UTC'],[u'Yeast Nutrient (Wyeast)'],[u'Boil'],[u'15.0'],[u'0.5'],[u'false'],"[u'A blend of vitamins, minerals, amino acids, nitrogen compounds, zinc, and other elements benefical for fermentation. Use 1/2 tsp. per five gallons, last 15 min of boil.']"
citra-belgian-ipa-2,[u'Citra Belgian IPA'],[],[],[],[],[],[]
robustanut-porter,[u'Robustanut Porter'],[u'Toasted Coconut'],[u'Secondary'],[u'7.0'],[u'2.0'],[u'false'],[]
ghost-face,[u'Ghost Face'],[u'Coriander Seed'],[u'Boil'],[u'10.0'],[u'2.0'],[u'false'],[]
bucks-chocolate-nectar,"[u""Buck's Chocolate Nectar""]",[u'Chocolate Extract'],[u'Secondary'],[u'14.0'],[u'4.0'],[u'false'],[]
route-2-house-ale,[u'Route 2 House Ale'],[u'Irish Moss'],[u'Boil'],[u'20.0'],[u'1.0'],[u'false'],[]
through-a-glass-dunkely-v20,[u'Through a Glass Dunkely v2.0'],[],[],[],[],[],[]
annies-berry-berry-ale,"[u""Annie's Berry Berry Ale""]",[u'Mixed Berries'],[u'Secondary'],[u'6.0'],[u'3.0'],[u'false'],[]
not-your-typical-golden-sour-red-764a37,[u'Not Your Typical Golden Sour Red'],[],[],[],[],[],[]
burley-barley,[u'Burley Barley'],[u'Yeast Nutrient (Wyeast)'],[u'Boil'],[u'10.0'],[u'1.5'],[u'false'],"[u'A blend of vitamins, minerals, amino acids, nitrogen compounds, zinc, and other elements benefical for fermentation. Use 1/2 tsp. per five gallons, last 15 min of boil.']"
munich-simcoe-smash,[u'Munich Simcoe SMaSH'],[u'Irish Moss'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],[]
oatmeal-stout-2-2,[u'Oatmeal Stout 2'],[u'Whirlfloc Tablet'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
cccp-3,[u'CCCP'],[u'Super Moss HB'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],[]
trappist-mt-rainier,[u'trappist mt rainier'],[],[],[],[],[],[]
bds-belgian-dark-strong,[u'BDS (Belgian Dark Strong)'],[],[],[],[],[],[]
omega-session,[u'Omega Session'],[u'Whirlfloc Tablet'],[u'Boil'],[u'20.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
festivus-miracle-eedc78,[u'Festivus Miracle'],[u'Cinnamon Sticks'],[u'Secondary'],[u'2.0'],[u'1.0'],[u'false'],[]
simamo-ale,[u'SimAmo Ale'],[u'Super Moss HB'],[u'Boil'],[u'10.0'],[u'1.0'],[u'false'],[]
untitled-specialty-beer-173482,[u'Untitled Specialty Beer 173482'],[],[],[],[],[],[]
belle-terre,[u'Belle Terre'],[u'Yeast Nutrient (Wyeast)'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],"[u'A blend of vitamins, minerals, amino acids, nitrogen compounds, zinc, and other elements benefical for fermentation. Use 1/2 tsp. per five gallons, last 15 min of boil.']"
super-bowl-black-ipa-1,[u'Super Bowl Black IPA'],[u'Whirlfloc Tablet'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
pyms-tiger,"[u""Pym's Tiger""]",[u'Grains of Paradise'],[u'Boil'],[u'5.0'],[u'1.0'],[u'false'],[]
miss-kansas-blonde,"[u'""Miss Kansas"" Blonde']",[],[],[],[],[],[]
ich-bin-ein-berliner-3,[u'Ich bin ein Berliner '],[],[],[],[],[],[]
stout-139,[u'Stout'],[u'Cocoa Nibs'],[u'Boil'],[u'1.0'],[u'6.0'],[u'false'],[]
msbc-coffee-stout-w-mleziva,[u'MSBC Coffee Stout w/Mleziva'],[u'Coffee (Brewed)'],[u'Secondary'],[u'10.0'],[u'1.0'],[u'false'],[]
penns-porter,"[u""Penn's Porter""]",[u'Whirlfloc Tablet'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
two-pot-porter-55gal,[u'Two Pot Porter (5.5gal)'],[u'Irish Moss'],[u'Boil'],[u'15.0'],[u'0.5'],[u'false'],[]
autumn-saison-9,[u'Autumn Saison'],[u'Ginger Root (Fresh)'],[u'Boil'],[u'10.0'],[u'3.0'],[u'false'],[]
blackberry-weizen-a10769,[u'Blackberry Weizen'],[u'Irish Moss'],[u'Boil'],[u'20.0'],[u'1.0'],[u'false'],[]
citra-ipa-12,[u'Citra IPA'],[u'Irish Moss'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],[]
applewhites-stellar-lager,"[u""Applewhite's Stellar Lager""]",[u'Corn Sugar'],[u'Bottle'],[u'6.0'],[u'12.0'],[u'false'],[]
batch-74-vintage-hills-brown-ale,[u'Batch 74 - Vintage Hills Brown Ale'],[u'Irish Moss'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],[]
cda-28,[u'CDA'],[],[],[],[],[],[]
legal-alien-midatlantic-strong-bitter,[u'Legal Alien Midatlantic (Strong) Bitter'],[u'Irish Moss'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],[]
008-s01-democracy-60afba,[u'008.S01 - DEMOCRACY'],[u'Vanilla Beans'],[u'Boil'],[u'10.0'],[u'6.0'],[u'false'],[]
english-oatmeal-stout-2,[u'English Oatmeal Stout'],[u'Yeast Nutrient (Wyeast)'],[u'Boil'],[u'15.0'],[u'0.5'],[u'false'],"[u'A blend of vitamins, minerals, amino acids, nitrogen compounds, zinc, and other elements benefical for fermentation. Use 1/2 tsp. per five gallons, last 15 min of boil.']"
citrusipa,[u'Citrusipa'],[u'Orange Zest'],[u'Boil'],[u'10.0'],[u'2.0'],[u'false'],[]
homegrown-cascadia-20,[u'Homegrown Cascadia 2.0'],[u'Whirlfloc Tablet'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
nelson-sauvin-pale-ale-11,[u'Nelson Sauvin Pale Ale'],[],[],[],[],[],[]
dogstone-88,[u'Dogstone 88'],[u'Irish Moss'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],[]
bryans-imperial-ipa,"[u""Bryan's Imperial IPA""]",[u'Whirlfloc Tablet'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
maibock-helles-bock-1,[u'Maibock/Helles Bock '],[],[],[],[],[],[]
lost-continent-clone-1,[u'Lost Continent Clone'],[],[],[],[],[],[]
barker-imperial-oatmeal-stout,[u'Barker Imperial Oatmeal Stout'],[],[],[],[],[],[]
shine-copy,[u'Shine copy'],[],[],[],[],[],[]
gordonk-stout,[u'Gordonk Stout'],[u'Irish Moss'],[u'Boil'],[u'20.0'],[u'1.0'],[u'false'],[]
rye-red-1,[u'Rye red'],[u'Irish Moss'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],[]
116-xinjiang-cascade-dff53c,[u'116 Xinjiang Cascade'],[],[],[],[],[],[]
belly-warmer-barleywine,[u'Belly Warmer Barleywine'],[u'Irish Moss'],[u'Boil'],[u'10.0'],[u'1.0'],[u'false'],[]
amber-ale-73,[u'Amber Ale'],[u'Whirlfloc Tablet'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
watermelon-wheat-40,[u'Watermelon Wheat'],[u'Watermelon Juice'],[u'Secondary'],[u'1.0'],[u'1250.0'],[u'false'],[]
columbus-ripa,[u'Columbus RIPA'],[u'Whirlfloc Tablet'],[u'Boil'],[u'10.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
alt-15,[u'alt'],[],[],[],[],[],[]
wet-hop-dry-hop,[u'Wet Hop Dry Hop'],[u'Irish Moss'],[u'Mash'],[u'15.0'],[u'0.25'],[u'false'],[]
nelson-otter-summer-ale,[u'Nelson Otter Summer Ale'],[u'Whirlfloc Tablet'],[u'Boil'],[u'10.0'],[u'0.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
first-wheat-6,[u'First Wheat'],[],[],[],[],[],[]
kranky-cabin-sassafras-ale,[u'Kranky Cabin Sassafras Ale'],[u'Sassafras Root'],[u'Boil'],[u'5.0'],[u'8.0'],[u'false'],"[u'Dig up Sassafras saplings, wash and use the whole root and some of the green trunk.']"
nut-brown-ale-72,[u'Nut Brown Ale'],[],[],[],[],[],[]
summer-fruit-barrel-pale-ale,[u'Summer Fruit Barrel Pale Ale'],[u'Whirlfloc Tablet'],[u'Boil'],[u'5.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
show-stopper-ipa-2868eb,[u'Show Stopper IPA'],[],[],[],[],[],[]
taunton-hill-celebration-bitter-ecc944,[u'Taunton Hill Celebration Bitter'],[u'Gypsum (Calcium Sulfate)'],[u'Boil'],[u'60.0'],[u'0.5'],[u'false'],[u'Reduces PH of water.']
perfect-porter-8,[u'Perfect Porter'],[],[],[],[],[],[]
bock-49,[u'bock'],[],[],[],[],[],[]
sour-rye-american,[u'Sour Rye American'],[u'Whirlfloc Tablet'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
10-ipa,[u'#10 IPA'],[],[],[],[],[],[]
antithesis-of-light,[u'Antithesis of Light'],[u'Yeast Nutrient (Wyeast)'],[u'Boil'],[u'7.0'],[u'2.0'],[u'false'],"[u'A blend of vitamins, minerals, amino acids, nitrogen compounds, zinc, and other elements benefical for fermentation. Use 1/2 tsp. per five gallons, last 15 min of boil.']"
oktoberfest-5gal,[u'Oktoberfest (5gal)'],[],[],[],[],[],[]
cafe-porter-20,"[u""Caf'e Porter 2.0""]","[u'Coffee, Whole Bean']",[u'Primary'],[u'10.0'],[u'4.0'],[u'false'],[]
spring-time-vermont-ipa-experiment,[u'Spring time Vermont ipa experiment!'],[u'Whirlfloc Tablet'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
fullers-esb-clone-17,[u'Fullers ESB Clone'],[],[],[],[],[],[]
rabbit-run-rusty-pipes-3,[u'Rabbit Run (Rusty Pipes 3)'],[],[],[],[],[],[]
broken-glass-belgian-blonde-adjusting-recipe-with-new-mash-tun-br,[u'Broken Glass Belgian Blonde - adjusting recipe with new mash tun - brewing March - 2011 (2011-02-23 version)'],[u'Yeast Nutrient (Wyeast)'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],"[u'A blend of vitamins, minerals, amino acids, nitrogen compounds, zinc, and other elements benefical for fermentation. Use 1/2 tsp. per five gallons, last 15 min of boil.']"
alt-around-the-world,[u'Alt Around the World'],[u'Whirlfloc Tablet'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
mipa-2011-06-10-version,[u'MIPA (2011-06-10 version)'],[u'Irish Moss'],[u'Boil'],[u'15.0'],[u'3.0'],[u'false'],[]
porter-81,[u'Porter'],[u'Whirlfloc Tablet'],[u'Boil'],[u'5.0'],[u'0.0705479238991608'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
old-ale-10-1,[u'Old Ale 1.0'],[],[],[],[],[],[]
anchors-away,[u'Anchors Away!'],[u'Whirlfloc Tablet'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
willy-the-otter-esb,"[u'Willy, the Otter ESB']",[],[],[],[],[],[]
dark-wisdom-dunkelweizen,[u'Dark Wisdom DunkelWeizen'],[],[],[],[],[],[]
oatmeal-ipa-scc,[u'Oatmeal IPA SCC'],[],[],[],[],[],[]
dorita-esb,[u'DORITA ESB'],[u'Gypsum (Calcium Sulfate)'],[u'Mash'],[u'7.0'],[u'40.0'],[u'false'],[u'Reduces PH of water.']
golden-gruit,[u'Golden Gruit'],[u'Sweet Gale'],[u'Boil'],[u'60.0'],[u'0.0352739619495804'],[u'false'],"[u'Very strong, fragrant shrub.  Great spice, though relatively unknown.  Aroma used in soups, stews, and candles.  Well suited for holiday beers.  Use sparingly -- the aroma and flavor are VERY strong.']"
chilly-willy-winter-ale-d34e63,[u'Chilly Willy Winter Ale '],[u'Cinnamon Sticks'],[u'Boil'],[u'5.0'],[u'8.0'],[u'false'],[]
roggenbier-14,[u'Roggenbier'],[],[],[],[],[],[]
pumkin-ale-14,[u'Pumkin Ale'],[u'Pumpkin Pie Spice'],[u'Boil'],[u'0.0'],[u'1.5'],[u'false'],[]
peaches-n-cream-95620a,"[u""Peaches 'n Cream""]",[u'Vanilla Beans'],[u'Secondary'],[u'14.0'],[u'2.0'],[u'false'],[]
patersbier-v2,[u'Patersbier V2'],[u'Whirlfloc Tablet'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
chiminea-rosemary-red-ale-2012,[u'Chiminea Rosemary Red Ale 2012'],[u'Rosemary (Dried)'],[u'Boil'],[u'1.0'],[u'0.0'],[u'false'],[]
mirror-image-pale-ale,[u'Mirror Image - Pale Ale'],[],[],[],[],[],[]
asout-dry-stout,[u'Asout Dry Stout'],[],[],[],[],[],[]
campbell-brown-ale-cnn-edition,[u'Campbell Brown Ale CNN Edition'],[u'Nutmeg (Ground)'],[u'Mash'],[u'60.0'],[u'1.0'],[u'false'],[]
morgenstund-stout,[u'Morgenstund Stout'],[u'Coffee (Ground)'],[u'Boil'],[u'10.0'],[u'60.0'],[u'false'],[]
winters-kiss-ii,"[u""Winter's Kiss II""]",[u'Clementine'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],[]
cherry-chocolate-stout-2014,[u'cherry chocolate stout 2014'],[u'Cocoa Powder'],[u'Boil'],[u'10.0'],[u'5.0'],[u'false'],[]
batch-xxviii-magnus-citracoe,[u'Batch XXVIII: Magnus Citracoe'],[u'Irish Moss'],[u'Boil'],[u'10.0'],[u'1.5'],[u'false'],[]
genabackis-pale,[u'Genabackis Pale'],[u'Irish Moss'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],[]
spruce-it-up-milk-stout,[u'Spruce it up Milk Stout'],[u'Vanilla Extract'],[u'Secondary'],[u'1.5'],[u'1.0'],[u'false'],[]
extract-competition-saison,[u'Extract Competition Saison'],[],[],[],[],[],[]
untitled-spice-herb-or-vegetable-beer-142604,"[u'Untitled Spice, Herb, or Vegetable Beer 142604']",[u'Cinnamon (Ground)'],[u'Boil'],[u'5.0'],[u'0.5'],[u'false'],[]
dunkel-27,[u'Dunkel'],[],[],[],[],[],[]
decemberfest-2011,[u'Decemberfest 2011'],[u'Allspice'],[u'Boil'],[u'15.0'],[u'0.25'],[u'false'],[]
summer-rhubarb-ale,[u'Summer Rhubarb Ale'],[u'Rhubarb'],[u'Boil'],[u'15.0'],[u'3.0'],[u'false'],[]
steinbarts-nw-amber-ale,"[u""Steinbart's NW Amber Ale""]",[u'Dextrose'],[u'Bottle'],[u'28.0'],[u'4.5'],[u'false'],[]
bcs-old-dark-bear-50ee5a,[u'BCS Old Dark Bear'],[],[],[],[],[],[]
prodigal-son,[u'Prodigal Son'],[],[],[],[],[],[]
68-citra-mosaic-ipa-056bc0,[u'#68 Citra/Mosaic IPA'],[],[],[],[],[],[]
blizzard-bock,[u'Blizzard Bock'],[],[],[],[],[],[]
pb-banana-beer,[u'PB Banana Beer'],[u'bananas'],[u'Secondary'],[u'7.0'],[u'8.0'],[u'false'],[]
heavenly-a-cream-ale,[u'Heavenly - A Cream Ale'],[],[],[],[],[],[]
155-cda,[u'155 - CDA'],[],[],[],[],[],[]
experimental-modern-mead-1,[u'Experimental Modern Mead #1'],[u'Yeast Energizer'],[u'Boil'],[u'5.0'],[u'1.0'],[u'false'],[]
126-dry-run-363,[u'(126) Dry Run 363'],[],[],[],[],[],[]
triple-a-1,[u'Triple A'],[],[],[],[],[],[]
nomads-english-ipa,"[u""Nomad's English IPA""]",[],[],[],[],[],[]
father-johns-ale-2,"[u""Father John's Ale""]",[],[],[],[],[],[]
heffn-a-20,"[u""Heffn' A 2.0""]",[],[],[],[],[],[]
amarillo-pale-ale-52,[u'Amarillo Pale Ale'],[],[],[],[],[],[]
3-11-pale,[u'3/11 Pale'],[],[],[],[],[],[]
first-porter-1,[u'First Porter'],[],[],[],[],[],[]
belgian-honey-porter-v2-a436d4,[u'Belgian Honey Porter v2'],[],[],[],[],[],[]
